text,mergedTextualRating,month
Queensland chief health officer admits vaccinated dying from myocarditis,false,3
"Ivermectin “has been very effective against COVID-19 and shown to outperform at least 10 other drugs, including Paxlovid.”",false,11
"An online ad shows a genuine picture of former U.S. President Bill Clinton with the caption, ""His Sickness Is So Obvious Now.",false,5
“It has more to do with tone than anything else.”,true,2
The British government said it would acquire a 50 percent stake in the new power project and buy out China’s investment.,true,11
"CNN aired footage of a crude oil tank farm fire in Edmonton, Canada, to represent an explosion in Lviv, Ukraine.",false,3
President Biden’s coronavirus response coordinator shared the timeline in anticipation of federal regulators authorizing coronavirus vaccines for children younger than 5.,true,6
"Pitched as a way to develop the country’s poorest region, the Maya Train is threatened by a ballooning budget and rushed construction over fragile terrain. But Mexico’s president has refused to slow it down.",true,8
A reader seeks reassurance after declining to move for parents flying with children.,true,3
"KYIV, Ukraine — A Russian missile hit a train station in eastern Ukraine, killing at least 22 people, President Volodymyr Zelensky said Wednesday, in an attack that came as Ukraine celebrated its Independence Day and brought home the harsh reality of the six-month-old war.",true,8
Former President Donald J. Trump said the social media platform was now in “sane hands” with Elon Musk at the helm.,true,10
Most of the world's population is unvaccinated,false,2
"Republican Sen. Kevin Cramer said there should be no exceptions to abortion bans, that ""fetus is worth losing the mother's life",false,5
"Facebook posts correctly state that ""988 is a new system that recently went live to help people reach help in a mental health crisis.",true,10
"“My Treasury Department is planning to pay down the national debt this quarter, which never happened under my predecessor.”",false,5
"Turkey’s president suggested that troops “may suddenly arrive one night” in Greece. With inflation rampant and the lira sinking, a manufactured crisis might be just the thing he needs.",true,10
A reader grapples with her sister’s cavalier treatment of personal news that was shared in confidence.,true,7
"In a startling change, many in the Federal Family Education Loan (FFEL) program may no longer be eligible for up to $20,000 in debt cancellation.",true,10
The S.E.C. specified five U.S.-traded Chinese companies required to turn over audit information to regulators. The news reverberated in Asian markets Friday.,true,3
"Six months after Russia invaded Ukraine, the human and financial tolls are incalculable. But the figures that have emerged paint a bleak picture.",true,8
"A video shared widely in April 2022 showed an authentic trailer for a Tucker Carlson program entitled ""The End of Men.",true,4
"With the Oakland Athletics having gutted their roster and flirted with Las Vegas, their once-loyal fans appear to be in revolt.",true,5
Email required employees to wear masks during Zoom calls,false,1
“We haven’t seen a single American megachurch offer anything to help Ukrainians.”,false,3
A weatherman admitted the military is 'spraying chemtrails,false,1
"J.R. Majewski promotes himself to Ohio voters as a combat veteran, but the Air Force has no record of it. Now, there is evidence he was demoted for drunken driving.",true,9
"“When the government ensured that the Little Sisters of the Poor wouldn’t have to violate their religious beliefs, my opponent @JoshShapiroPA sued them and forced them to go to the Supreme Court. He lost and proved that he’s too extreme for Pennsylvania.”",false,6
"Abortion is available at any point of pregnancy and for any reason in Alaska, Colorado, New Jersey, New Mexico, Oregon and Vermont.",false,6
"Griffin Haddrill is a founder of VRTCL, an agency hired to turn hit songs into memes.",true,1
Video shows gunfire in Venezuela.,false,10
A bipartisan bill would impose sweeping new restrictions on internet platforms.,true,2
"You can easily transform photos and videos into GIF files to share with family, friends or the world at large.",true,1
Differences in ocean and the atmospheric warming are not explained by climate change science,false,3
Climate activists vowed to kill millions of dogs to reduce carbon footprint,false,12
"COVID spelled backward is “divoc” which means ""possession of the evil spirit"" in Hebrew.",false,1
"The sun does not cause cancer, chemicals in sunscreen do",false,5
"The COVID-19 vaccine caused Ashton Kutcher to lose “vision, hearing and ability to walk.”",false,8
"Representative Jamie Raskin, Democrat of Maryland, has said he plans to show ties between Donald J. Trump and militias that helped orchestrate the Capitol attack.",true,7
"In a leaked majority opinion overturning Roe v. Wade, conservative Supreme Court justices argued that abortion should be banned or restricted in order to boost the ""domestic supply of infants"" for adoption.",false,5
"Until the COVID-19 vaccines, ""I [had] never seen a vaccine that would allow a 12-year-old to override parental consent.",false,2
"“Covid-19 is nowhere near over,” the agency’s director general declared.",true,7
"In June 2022, the global population reached 8 billion people.",false,6
"In this lesson, students will learn how cinnamon, nutmeg and cardamom are produced in Zanzibar. Then they will research a spice they are curious about.",true,1
The war in Ukraine is “all over.”,false,12
Pennsylvania drop boxes were “pre-loaded” with ballots.,false,10
Image of Chicago skyline taken in Indiana proves Earth is flat,false,11
Video shows fire at Pakistani power plant in 2022,false,7
A van was delivering 'suspicious' ballots on election night in Detroit,false,11
"The Biden administration has “created” more than double the number of jobs per month, on average, than any other administration going back to George H.W. Bush.",false,10
Dispensers sell bullets 'by the pound' at an Idaho grocery store,false,1
Donald Trump can be reinstated by Supreme Court's Moore v. Harper ruling,false,10
US imposed new sanctions on Ethiopia in November 2022,false,11
A Wisconsin school district has a 'furry protocol,false,3
"After turmoil in China set a negative tone, a Fed governor suggested the market was underestimating the chance that the central bank would have to keep raising rates.",true,11
"Arians left a previous retirement to coach Tampa Bay in 2019 and won a title after the 2020 season. Todd Bowles, the defensive coordinator and a former Jets head coach, will succeed him.",true,3
"Republicans and Democrats agreed to roll back the requirement as part of an $858 billion military policy measure, acting over the Biden administration’s objections.",true,12
The tabletop exercise “Catastrophic Contagion” means that “Bill Gates and WHO have announced when we will see the next pandemic”,false,12
"The labor market remains strong, complicating the picture for the Federal Reserve. Investors are expecting the central bank to soon start slowing interest rate increases.",true,12
"James Craig and Perry Johnson, two of the party’s top contenders, were denied spots on the ballot by a state canvassing board. The party-line decision is expected to draw lawsuits.",true,5
"A walk-up ritual goes awry, balloons at Queens Plaza and more reader tales of New York City in this week’s Metropolitan Diary.",true,7
The implosion of the exchange FTX shows how an industry built in the wake of the 2008 financial crisis has drifted far from its original ideals.,true,12
“Joe Biden blamed Elton John for AIDS.”,false,9
A viral video shows a woman carrying a lion down the street.,true,1
Image shows headline in The Atlantic about straight men and monkeypox stigma,false,8
Photos show 2022 midterm election ballots found in the trash,false,11
“COVID Deaths Have Been Vastly Overcounted”,false,3
"Liz Truss, Britain’s new prime minister, defended her plan in the face of stiff criticism from the International Monetary Fund and others.",true,9
A photograph shows an otherwise normal gas station with a full bar inside.,true,3
"Election Day is Tuesday, Nov. 8. Registered voters can also cast ballots early, on machines, this weekend.",true,11
"The Biden administration disagrees with President Gustavo Petro’s views on the drug war, Venezuela and Cuba, but hopes to retain the historically strong ties the United States has with Bogotá.",true,10
Inside an evangelical minister’s yearslong effort.,true,11
"Russia deploys 9,000 troops to Indonesia-Australia border",false,11
"A video shows antifa inside the Capitol building with floor plans and dressed as Trump supporters on Jan. 6, proving the attack was a setup",false,7
Video shows Ukrainian soldiers killing civilians in Chechnya,false,3
"The ""Sesame Street"" character Cookie Monster's ""real"" name is Sid.",true,12
"Parliament also approved a law that criminalizes criticism of the government, delivering a blow to the country’s progressive reputation.",true,12
"The door that saved Rose from dying in the 1997 film ""Titanic"" is on display at Disney Springs.",true,3
"The author of the “Harry Potter” books was threatened on Twitter after she posted condolences for the novelist Salman Rushdie, who was stabbed on Friday in western New York.",true,8
Russian Orthodox Church leaders blessed a rocket called Satan,false,6
Says Jen Psaki said in January 2022 that people will start seeing direct deposits in their bank account this weekend and payments to eligible Americans will continue for several weeks.,false,1
Kari Lake won Arizona's gubernatorial race as of Nov. 9,false,11
"Donald Trump made bigoted remarks about Jews and Persians at an event in 2021, in a new video provided by a British documentary filmmaker.",true,10
A video authentically shows an asteroid colliding with the moon.,false,7
"Richardson, the sprinter who lost her spot on the U.S. team after testing positive for marijuana, asked for a “solid answer” on the difference between her case and Kamila Valieva’s.",true,2
"Former U.S. President Jimmy Carter once helped contain a potentially dangerous accident at a nuclear reactor in Canada, back in 1952.",true,1
Clint Eastwood died in early December 2022.,false,12
"The tweet that got Ye suspended for ""incitement of violence"" actually contained a symbol associated with the UFO-focused religion known as the International Raëlian Movement.",true,12
Putting a shade over an AC condenser helps lower the temperature and reduce energy costs,false,7
"After the deaths of at least 134 pedestrians, the country is asking why its infrastructure has failed so calamitously once again.",true,10
"Texas was the largest oil producer in the world in 2018, above Saudi Arabia",false,10
The French philosopher and sociologist said that Ernaux had always been “a great personal inspiration.”,true,10
"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.",true,10
A viral photograph of a bug with iridescent wings accurately depicts a real-world insect.,true,7
"Tens of thousands of overseas Tongans, intimately tied to their homeland, are contending with the pandemic, snarled supply chains and limited communications.",true,1
Dollar General announced its stores will be open 24 hours a day starting on Aug. 22,false,8
"Caroline Garcia, ranked just 79th in May, won the season-ending championship and will finish at No. 4 in a year that saw Serena Williams and Ashleigh Barty retire.",true,11
Uvalde victim's family was offered money to oppose gun restrictions,false,6
A married couple has a disagreement about grubby hands.,true,5
The official pride flag was altered to include Ukrainian colors.,false,5
BJP politician Anil Upadhyay shooting a deer,false,7
"The trial stemming from Ms. Huth’s lawsuit, which says Mr. Cosby sexually assaulted her when she was a minor, began in Los Angeles as her lawyers described what she says occurred in the Playboy Mansion.",true,6
Photo shows George W. Bush holding a phone the wrong way,false,10
Planning your calendar for next year? Here are some events to look out for.,true,12
"“A secret backroom deal"" gave ""away hundreds of millions of tax dollars to a Soros-owned company.",false,3
"Several fitness pioneers died young, while inventors in vice industries lived much longer",false,1
The latest with the Durham report is that the Clinton campaign … actually spied on the president of the United States.”,false,2
An image shows a Russian Su-34 aircraft shot down in Kyiv,false,3
"Alexandra Trusova, a 17-year-old Russian skater who finished third at the world championship last year, fell seconds in her program, when she attempted the night’s final triple axel and under-rotated. She recovered superbly, though, as the routine progressed and the judges assigned her a 74.60, moving her into second, behind only Kamila Valieva.",true,2
"“As we know, it has already been stated today that Ukraine intends to create its own nuclear weapons, and this is not just bragging.”",false,2
Arizona is executing child molesters in gas chambers,false,6
"When an eagle loses a feather on one wing, it will automatically shed the same feather on the opposite wing to maintain balance.",false,3
"The Pentagon ""finally comes clean"" and ""admits...that there are 46 U.S. military-funded biolabs in Ukraine",false,6
"Instead of making higher education free, we subsidize it later through repayment plans and attempts at debt cancellation. The complexity is disrespectful.",true,9
Video shows former President Donald Trump saying he “just can’t be upset” with Kanye West.,false,12
Western officials are puzzled by the Russian leader’s decision to avoid mass conscription. But analysts say he is intent on maintaining a sense of normalcy to prevent any public backlash.,true,8
"“Alzheimer’s most of the time is preventable. It’s not genetic, and it’s type 3 diabetes, which is insulin resistance of the brain”",false,9
“Tim Michels pushed for years to raise (Wisconsin’s) gas tax.”,false,7
George Soros said on CNN he helped overthrow the former Ukrainian president,false,3
"A photo taken during a campaign stop authentically shows Republican U.S. Senate candidate Dr. Mehmet Oz being trolled by a bystander holding an ""OZ"" sign sideways so that it reads ""NO.",false,8
"The business, known as Banamex, has generated heavy regulatory scrutiny.",true,1
"The House committee investigating the attack announced it would hold its next hearing on Thursday in prime time. It was not clear whether it would be the summer finale, as once expected.",true,7
The three-alarm fire sent clouds of smoke billowing over the city. There were no immediate reports of injuries.,true,5
"Compiled from interviews he gave to a close friend, “The Extraordinary Life of an Ordinary Man” sheds light on the self-doubt of the seemingly imperturbable Hollywood star.",true,10
Health officials urged Bronx residents with flulike symptoms to seek medical care after Legionella bacteria were found in cooling towers there.,true,5
The French leader’s outreach to his counterparts in Russia and Ukraine is stubborn. Whether it is also effective remains to be seen.,true,3
"Contrary to popular belief, the name on boxes of this popular cheese-flavored cracker is, and always has been, ""Cheez-It"" (singular), not ""Cheez-Its"" or ""Cheez-Itz.",true,9
Images show a captured Ukrainian soldier with a swastika tattoo on his back,false,12
"Pakistani PM resigns, calls fresh election over by-polls defeat",false,7
"Monkeypox ""typically last 2-4 months.",false,8
"The ""Tulipa Ukraine,"" a new breed of tulip bearing the colors of the Ukrainian flag, was created by a Dutch florist to honor Ukraine during the Russian invasion.",false,4
"The cancellation of the Keystone XL pipeline by Joe Biden “killed hundreds of jobs, sent gas prices way up.”",false,6
"The Centers for Disease Control and Prevention is expected to loosen its guidelines for when and where Americans should wear masks to prevent the spread of the coronavirus, allowing most people to go without them in public indoor spaces, according to two federal officials familiar with the matter.",true,2
"Rifles killed 297 people last year, constipation killed 2,167",false,8
U.S. President Joe Biden was a “full professor” at the University of Pennsylvania for four years.,false,4
Shoes with backwards heels were worn by spies to foil spy hunters.,false,3
Photo of protest in Indian Kashmir after Pakistani PM is dismissed,false,4
Video shows the scene outside Wembley Stadium before Argentina-Italy match,false,6
The COVID-19 vaccine caused J.J. Watt’s atrial fibrillation.,false,10
Morocco could end European and South American dominance over the World Cup.,true,12
"The airport said the cap had led to fewer cancellations, shorter wait times and better punctuality.",true,8
Volodymyr Zelensky is a cousin of George Soros. Pentagon official says.,false,4
"The entertainment mogul has given $1.2 billion to institutions around the nation, including the New York Philharmonic’s transformed Lincoln Center home.",true,10
A TikTok video reposted by ESPN in mid-July 2022 genuinely showed a UPS driver dunking a basketball over a car during a package delivery.,false,7
This video shows Ukrainian forces shooting down Russian jets.,false,3
Masks cause speech and language delays in small children,false,2
"A frog ""photobombed"" a shot of the launch of NASA's Minotaur V rocket carrying a moon probe into space in 2013.",true,9
"Underdogs have played well so far. And the spreads for some heavy favorites this week, including Buffalo and Kansas City, clearly have the betting public thinking hard.",true,10
Wearing foot patches can help adults grow inches in weeks.,false,4
“They say the ocean will rise one eighth of an inch over the next two hundred to three hundred years.”,false,11
"Mehmet Oz ""called for a New Zealand-style gun ban"" and said ""Americans should have less access to guns.",true,4
"Frappart, a 38-year-old French referee, has more experience on the men’s stage than any other woman.",true,12
"Ms. Peltola notched a major upset against Ms. Palin and will finish the remaining four months of the term of Representative Don Young, who died in March.",true,9
Adam Laxalt “would let Nevada and other states ban abortion with zero exceptions.”,false,9
"“If your roommate catches HIV, you will be exposed to it and will probably contract it too, given long enough.”",false,3
A picture shared to Twitter shows food donations for Starbucks' FoodShare program left in a dumpster in Texas.,false,6
"An estimated 2.4 million Americans have hepatitis C, and in 2019 more than 14,000 people in the United States died from it despite the availability of drugs offering a relatively straightforward cure.",true,2
"New York State recorded over 85,000 new coronavirus cases on the last day of 2021, the highest one-day total in the state since the pandemic began, officials announced on Saturday.",true,1
The Keller Independent School District in North Texas reviewed dozens of challenged books during the last school year. It is taking them off the shelves as it reviews them again.,true,8
Dangerous ice was expected to hit the Carolinas and up to a foot of snow was predicted for upstate New York.,true,1
A 1997 boycott lowered gas prices by 30 cents a gallon in one day,false,3
Coloradans will pay 54 cents more per gallon of gas starting in 2023,false,8
Recent commercial real estate transactions in New York.,true,2
"Officials believe that the bullet, which killed Shireen Abu Akleh, could hold essential clues as to who is responsible for her death.",true,7
Starbucks is going cashless,false,8
"Lumpy, but brilliant under UV light.",true,7
"Before being elected as governor, then-Texas Attorney General Greg Abbott left no tip after dining with a party of 20 people at Rainforest Cafe in Grapevine.",false,8
"By abducting Gov. Gretchen Whitmer, one man who pleaded guilty said, he hoped to disrupt the 2020 election and perhaps start a civil war.",true,3
"On the day after Roe v. Wade was overturned, The Matt Walsh Blog tweeted support of what appeared to be an elephant fetus ultrasound image (later deleted) during a discussion about human abortion.",true,6
New York City officials plan to remove mentally ill people from streets and subways. Here’s a quick look at how other cities and countries approach the issue of support for homeless people.,true,11
"Containing the outbreak, scientists say, will depend on better understanding the virus’s transmission and how well available tools work.",true,7
"“Killing Eve” begins its final season, and “Somebody Somewhere” winds up its first. Also: a new series about Uber from the creators of “Billions.”",true,2
"A “baby’s immune system” cannot “safely handle 8 different antigens 💉 (toxins, bacteria, DNA) in 1 day”",false,3
mRNA vaccines cause “vascular and organ damage” that can lead to death,false,8
"Over the past two years, there are 662,000 more people on company payrolls.",true,4
"Shinzo Abe 'didn’t mandate vaccines, sent 1.6 million doses back and gave citizens ivermectin",false,7
“Alkaline foods” can heal the body of cancer.,false,5
Video shows Russian fighter jet shot down by Ukrainian air defense,false,2
Parts of the Permian Basin have enough oil to fuel America for 200 years,false,6
"An extremist group, Al Shabab, claimed responsibility for the 22-hour gun-and-bomb assault in the Somali capital, which ended with the death of all six attackers.",true,11
Koreans raised by American families are exploring a heritage they didn’t grow up with through restaurant cooking — and finding both fulfillment and criticism.,true,7
Says Vladimir Putin said the West is controlled by Satanic pedophiles.,false,2
The electric-car maker managed substantial growth as Europe and China increasingly propelled sales.,true,1
A documentary created to celebrate the success of China’s anti-corruption campaign instead has aired the dirty laundry of the Communist Party.,true,2
A photograph of former President Donald Trump looking particularly old and haggard is genuine.,false,6
The women were attacked in a spree of violence in Manhattan on Sunday. A guard at the library where the man was arrested said he had been a frequent visitor.,true,3
"The European Union reached an agreement to ban most Russian oil imports, which may cause Russian production to drop about 10 percent, analysts say.",true,5
A truth was revealed about Barron Trump that's not a secret anymore.,false,3
CDC has now classified this disease as airborne and anybody within 15 ft can catch it.,false,8
"A series of mosaics in a newly discovered villa in the archaeological ruins of Pompeii, Italy, depict various cats in rich detail.",false,12
"The internal inquiry led by the court’s marshal has limited tools, but there are challenges to opening a criminal investigation.",true,5
"An invitation to look back and reflect, and a challenge to look forward and dream.",true,10
A video shows Winston Churchill losing his swimsuit after going backwards down a water slide.,false,10
"The New York International Children’s Film Festival returns with a diverse, sophisticated slate, including Richard Linklater’s animated take on the 1969 moon landing.",true,3
Pakistani police pulls out nails of opposition activist during 2022 protest,false,5
"A former California judge named Keith M. Alber wrote a letter to a newspaper, titled ""Opinion From a Former Judge,"" that lists nine steps on how to overturn a democracy.",false,5
"Sixty years ago, the world teetered on the brink of nuclear war. Today, we face a new nuclear threat as events in Ukraine escalate. What are the lessons of the Cuban missile crisis for us now?",true,10
"“Right now, I have the strongest record of growing manufacturing jobs in modern history.”",false,9
"In an aggressive step toward normalcy, public school students in New York City returned to mask-optional classrooms on Monday for the first time since the start of the pandemic.",true,3
"Stop the Steal"" founder Ali Alexander will appear as a witness in front of the U.S. House Jan. 6 panel that is investigating the Capitol riot in June 2022.",false,6
"Cannabis reform ""is supported by the majority of the residents of our state, including a majority of Republicans.",true,4
"If Golden State wins the N.B.A. championship on Thursday, the league’s commissioner, Adam Silver, will not be there to hand over the trophy. Silver is missing his second straight game because of the league’s coronavirus health and safety protocols.",true,6
Sometimes the Olympics are about success. Sometimes they’re about the other side of it.,true,2
The first year that the Academy Awards live broadcast offered closed captions was in 2021.,false,3
"David Yaffe-Bellany, who covers cryptocurrencies for The Times, talks about the crash of an industry that is firmly rooted in global culture.",true,6
"Facebook posts that list more than 30 reasons in the world economy as to ""why Ukraine matters"" contain accurate data.",false,2
Arizona had fraudulent ballot counts and drop box activity,false,11
President Jair Bolsonaro called his supporters and the military to the streets to celebrate Brazil’s 200th anniversary. Then he softened his campaign tone.,true,9
The players formally rejected the league’s offer — they didn’t believe some of M.L.B.’s ideas would accomplish what the league claimed — and made a counterproposal.,true,1
"Russian investigators detained a former state television journalist on Wednesday, months after she staged a rare protest against the war in Ukraine live on air.",true,8
"After a horrible divorce, they managed to develop a fragile friendship in their 80s.",true,6
A picture captured during World War II shows a soldier with the Wehrmacht in Nazi Germany carrying a cage of messenger pigeons on his back.,true,11
All blue-eyed individuals are linked to the same ancestor.,true,12
The arrests of Ilya Lichtenstein and Heather Morgan left the world of cryptocurrency incredulous: Could this goofy young couple have been Bitcoin’s Bonnie and Clyde?,true,2
"Miller Lite joins in, too.",true,2
"Time magazine compared Russian President Vladimir Putin to Adolf Hitler on the cover of the March 14 / March 21, 2022, issue.",false,2
"As “The Bachelor” franchise enters its 20th year, still-married couples who met on that show and “The Bachelorette” discuss how they’ve built lasting relationships.",true,3
This video shows a moment before the deadly accident in Chittagong in July,false,7
"“Today, the most common price of gas in America is $3.39 — down from over $5 when I took office.”",false,10
Image shows tweet about Russian nuclear weapons that came from CNBC host Jim Cramer,false,10
"Democrats, including President Joe Biden, “stopped domestic drilling” for oil, driving gasoline prices higher.",false,7
"As of March 22, 2022, Nestle — the world’s largest food and beverage company — was still operating in Russia following the nation’s invasion of Ukraine.",true,3
“New York state has already lost 99% of its historic freshwater wetlands.”,false,3
A colored photograph shows 27-year-old Queen Elizabeth II on the day of her coronation in 1953.,true,9
"No 9/11 debris or footage found at Pentagon, trillions missing from budget",false,9
South Korea dispatched its own warplanes in a show of force as the North appeared intent on keeping tensions high on the Korean Peninsula.,true,10
A South African scientist made a “huge medical breakthrough” by successfully removing HIV from a sperm cell in a lab,false,5
A video shows Joe Biden speaking slowly and slurring on the Fourth of July.,false,7
Donald Trump’s “rally just got shut down after no one shows up.”,false,10
"Sen. Raphael Warnock ""voted with Biden to slash Medicare spending.”",false,9
"The second-term senator, one of seven Republicans to vote to convict former President Donald J. Trump, is in line to become president of the University of Florida.",true,10
Nonprofit Operation Ukraine's shipments of baby formula to Ukraine is responsible for shortage in the U.S.,false,5
“Iceland declares all religions are mental disorders.”,false,6
"In spring 2022, Russian President Vladimir Putin will hand over power temporarily in order to undergo cancer surgery.",false,5
“scientists find virus contains tiny chunk of DNA that matches sequence patented by Moderna THREE YEARS before pandemic began”,false,2
Michigan attorney general is warning about gang tactics aimed at drivers,false,6
The latest spending bill in Congress contains far less money to help developing countries than President Biden had pledged. That fits a pattern.,true,3
Video shows Rep. Doug Collins swearing about Biden,false,10
Idaho agency is purchasing porn literacy materials for students,false,9
"Jacob deGrom dominated, Brandon Nimmo made a catch to remember and Timmy Trumpet played a live version of Edwin Díaz’s entrance song during a thrilling win.",true,9
Rafael Musa makes his New York Times Crossword debut.,true,10
"Brandon Calloway, 25, was arrested Saturday after he failed to stop at a stop sign and sped away, the authorities said. Video showed officers using a Taser and baton on him after he ran into a home.",true,7
"When Russian troops moved into eastern Ukraine, some began to travel westward, filled with doubt about the future but saying they planned — or hoped — to return.",true,2
"Thanks to Mexican conservation efforts, the jaguar is making a comeback in the Yucatán Peninsula. A traveler ventures into its habitat in the tropical jungles surrounding an ancient Maya city.",true,11
NATO fighter jets arrived in Ukraine,false,8
"Inflation has been worse in Southern cities, burdening residents and prompting the question: What can it teach the rest of the country?",true,8
"“Putin has ordered his military to seek and destroy US-Deep State bio-labs"" in Ukraine.",false,2
"It never quite fit in your wallet, so it’s no surprise you may have misplaced it by now.",true,1
A real close-up photograph of an ant also eerily resembles images from horror movies.,true,10
"A slide show of some of our favorite “What’s Going On in This Picture?” posts, culled from 10 years of images.",true,9
"Positive economic signs have sent the S&P 500 higher for four consecutive weeks, but some investors worry about how long the rally can last.",true,8
The war in Ukraine is “scripted and staged.”,false,2
“Bennie Thompson objected to the 2004 Presidential election.”,true,6
"Larry Fink’s latest annual letter to corporate America clarifies, and defends, his approach to social and environmental issues at the world’s largest money manager.",true,1
“Ted Cruz leaks new document obtained from Hunter’s laptop implicating Nancy Pelosi.”,false,8
"As workers try to find survivors, rescue efforts have been hampered by power outages and blocked roads in a disaster that has killed at least 268 people and injured more than a thousand.",true,11
"Larry the cat, who resides in 10 Downing Street, has outlasted the past three prime ministers of the United Kingdom, as of July 2022: Boris Johnson, Theresa May, and David Cameron.",true,7
"No matter how clear the potential, you never truly know what a tennis player is capable of until they have to fight for the biggest points on the biggest occasions.",true,9
A federal judge temporarily halted part of a new law that prevents doctors from prescribing puberty blockers and hormone therapies to transgender youth. He upheld a ban on sex-altering operations.,true,5
Developers are rapidly expanding hangar space at airports across the country to keep up with a growing demand for places to park private planes.,true,3
It has taken Miami City Ballet six years to get the Alexei Ratmansky production — the biggest and most expensive in the company’s history — off the ground.,true,2
Mailing in a ballot “gives the bad guys a chance to know how many ballots they need to make.”,false,10
"As debt relief for student loan borrowers faces scrutiny, wealthy families can amass millions of dollars in tax-favored 529 college savings plans.",true,12
Former President Donald J. Trump has turned his Florida club into a shadow Republican Party headquarters. The elections will test his continued sway.,true,5
"During a scene in ""The Wizard of Oz"" movie, Dorothy is wearing black shoes instead of the iconic ruby slippers.",true,7
Critics of the state’s push to end reliance on gas-powered vehicles seized on the news. But environmentalists said the extreme weather underscored the need for the E.V. transition.,true,9
"The mayor, who had been issued a summons for rats at a property he owns in Brooklyn, defended himself at a hearing this week.",true,12
"Sure, South Carolina and UConn are among the schools still in the mix — but so are the upset magicians South Dakota and Creighton.",true,3
"The city will reach a yellow, or medium, risk level if new cases surpass 200 a week for every 100,000 residents. Here’s what that would mean.",true,4
Our critic recommends old and new books.,true,7
"Josh Mandel doctored an image in a campaign ad but ""forgot to Photoshop the hands that clearly show he put his face on the body of a Black soldier.",false,4
"Police found an abandoned newborn baby in Hot Springs, Arkansas",false,7
"Fighting last week, the deadliest between the two countries since 2020, was “initiated by the Azeris,” Speaker Nancy Pelosi said, while also calling for a negotiated settlement.",true,9
"Getting advice on birthday bouquets, at a deli in Greenpoint and more reader tales of New York City in this week’s Metropolitan Diary.",true,8
Four hours of frank and serious discussion between Russia and the 30-member alliance leave unanswered whether Vladimir V. Putin will choose diplomacy or war.,true,1
"Says Betty White said Dec. 28, days before she died, “Eat healthy and get all your vaccines. I just got boosted today.”",false,1
This poem’s final turn tightly encapsulates the immigrant experience with new language and destinations.,true,11
"Kentucky is considering a law that would require women to present a ""signed and notarized statement"" from a doctor attesting to whether or not they are pregnant each month.",false,6
"Jean-Bernard Lévy of EDF will leave before his term ends, the company said.",true,7
A new law in New York says a person with prior felony gun charges will face a minimum of 15 years behind bars,false,4
Bibles are not allowed in schools but are encouraged in prisons,false,4
Film actor Sylvester Stallone died in November 2022.,false,12
"A new law in Auburn, New York, will require pet owners to put pants on their pets.",false,4
“[T]he peak of vaccine mandates in America […] coincides with massive excess mortality among people in the prime of life”,false,8
The attack at a detention center in northwestern Pakistan is the latest in a resurgence in violence from Pakistani Taliban militants in recent months.,true,12
"Qatar’s preparations for soccer’s biggest championship created years of jobs for foreign migrants. But now that it is here, the work has dried up.",true,11
"Says Gov. Tony Evers ""wanted to increase your taxes by $1 billion just for heating your homes Instead, Republicans cut your taxes by more than $2 billion.",false,4
Positive and negative control swabs in Covid-19 test kits are used to fix test results,false,2
The Beatles were once photographed holding upside-down crosses.,false,3
Missing a celebration may feel awkward. But leave the boss out of it.,true,7
"Hollywood thinks he might be the next big star. But with the risky “Elvis” riding on his performance, the magnetic actor is feeling the pressure.",true,5
"The city’s neighborhoods, from the Mission to Russian Hill and the Outer Sunset, are vibrant with packed restaurants and bars, and many are home to new parks and the return of in-person events.",true,7
A general awareness of how people are coping is one thing. Sharing specific personal details crosses a line.,true,6
An image shows a statement from Trump on Biden's COVID-19 positive status,false,7
An image shows a TV graphic with a statement from Rep. Scott Perry,false,12
"Many people are convinced that they do not like the wines. Are they simply a niche interest, or is their obvious appeal yet to be widely understood?",true,7
"MZ Wallace built a successful brand with its utilitarian, untrendy, unfussy approach to accessories.",true,12
"“When you have unemployment below 4% and inflation above 4%, recession always follows within two years.”",false,6
Deer on Staten Island are the first wild animals to have tested positive for the Covid variant. Some experts fear that deer could become a reservoir for the disease and infect humans.,true,2
Image shows a patient experiencing claustrophobia and having a panic attack during a CT scan.,false,1
The same dog was hit by a car in locations across the country,false,10
Video shows hot dog slice under a microscope,false,4
"The country is a rare pandemic success story, with recent visitor numbers far surpassing those of most other Caribbean destinations. Easy entry rules are a draw, but some residents are uneasy.",true,1
Video claims Google Street View shows Antarctica with green vegetation and brick buildings.,false,8
How his time in One Direction and a powerful online fan base have shaped the pop star’s career.,true,6
A magazine writer reflects on the translators who have faithfully conveyed her questions over the years.,true,5
“President Trump sanctioned Russia. President Biden gave them a pipeline.”,false,2
Images show Joe Biden surrounded by U.S. Marshals.,false,5
Influential investors say that there could be a permanent shift in the world order.,true,3
"FL counted votes in two hours, while Nevada took days and abruptly flipped",false,11
Former South Korean President Moon Jae-in slept through his turn at the G20,false,6
"The jury will continue to deliberate. The judge indicated that he believed an appeal was likely, and his decision was intended to avoid any complications should that occur.",true,2
Video shows Odinga asking youth to heckle Ruto,false,5
Video shows fire in Dhaka factory in June 2022,false,6
"On July 10, 2022, WNBA player Kelsey Plum, the league's All-Star Game MVP, received a generic $18 trophy.",false,7
Image shows demolished dome of Delhi's Jama Masjid,false,5
The tech industry has grown ever more rich off big ideas that were developed more than a decade ago. New things like quantum computing and self-driving cars could take a while.,true,1
